mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
158	151	451	469	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1845											
158	151	452	470	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1846											
159	152	453	471	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1847		articStaccatoBelow									
159	152	454	472	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1848		articStaccatoBelow									
159	152	455	473	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1849		articStaccatoBelow									
159	152	455	473	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1850									529		
159	152	911/2	947/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1851									529		
159	152	453	471	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1852									528		
159	152	907/2	943/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1853									528		
159	152	454	472	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1854									528		
159	152	909/2	945/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1855											
159	152	455	473	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1856									530		
159	152	911/2	947/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1857									530		
159	152	453	471	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1858											
159	152	454	472	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1859											
159	152	455	473	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1860											
160	153	456	474	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1861		articStaccatoBelow									
160	153	457	475	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1862		articStaccatoAbove									
160	153	458	476	0.0		1/2	1/2	StaffText	3/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
160	153	458	476	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1863									531		
160	153	917/2	953/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1864									531		
160	153	456	474	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1865									529		
160	153	913/2	949/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1866									529		
160	153	457	475	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1867									529		
160	153	915/2	951/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1868											
160	153	458	476	0.0		1/2	1/2	StaffText	3/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
160	153	458	476	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1869		articStaccatoBelow									
160	153	456	474	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1870									530		
160	153	913/2	949/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1871									530		
160	153	457	475	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1872									530		
160	153	915/2	951/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1873											
160	153	458	476	0.0		1/2	1/2	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
160	153	458	476	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1874									532		
160	153	917/2	953/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1875									532		
160	153	456	474	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1876											
160	153	457	475	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1877											
160	153	458	476	0.0		1/2	1/2	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
160	153	458	476	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1878											
161	154	459	477	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1879									531		
161	154	919/2	955/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1880									531		
161	154	460	478	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1881									531		
161	154	921/2	957/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1882											
161	154	459	477	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1883		articStaccatoBelow									
161	154	460	478	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1884		articStaccatoBelow									
161	154	461	479	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1885									533		
161	154	923/2	959/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1886									533		
161	154	459	477	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1887									532		
161	154	919/2	955/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1888									532		
161	154	460	478	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1889									532		
161	154	921/2	957/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1890											
161	154	459	477	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1891		articStaccatoAbove									
161	154	460	478	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1892		articStaccatoAbove									
161	154	461	479	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1893									534		
161	154	923/2	959/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1894									534		
162	155	464	482	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1895									535		
162	155	929/2	965/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1896									535		
162	155	462	480	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1897									533		
162	155	925/2	961/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1898									533		
162	155	463	481	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1899									533		
162	155	927/2	963/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1900											
162	155	464	482	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1901		articStaccatoBelow									
162	155	464	482	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1902									536		
162	155	929/2	965/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1903									536		
162	155	462	480	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1904									534		
162	155	925/2	961/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1905									534		
162	155	463	481	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	1906									534		
162	155	927/2	963/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1907											
162	155	464	482	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1908		articStaccatoBelow									
163	156	465	483	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1909									535		
163	156	931/2	967/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1910									535		
163	156	466	484	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1911									535		
163	156	933/2	969/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1912											
163	156	465	483	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1913		articStaccatoBelow									
163	156	466	484	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1914		articStaccatoBelow									
163	156	467	485	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1915									537		
163	156	935/2	971/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1916									537		
163	156	465	483	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1917									536		
163	156	931/2	967/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1918									536		
163	156	466	484	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1919									536		
163	156	933/2	969/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1920											
163	156	465	483	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1921		articStaccatoAbove									
163	156	466	484	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1922		articStaccatoAbove									
163	156	467	485	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1923									538		
163	156	935/2	971/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1924									538		
164	157	470	488	0.0		1/2	1/2	Dynamic	3/4	1	1	0				p										
164	157	470	488	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1925		articStaccatoAbove									
164	157	468	486	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1926									537		
164	157	937/2	973/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1927									537		
164	157	469	487	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1928									537		
164	157	939/2	975/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1929											
164	157	470	488	0.0		1/2	1/2	Dynamic	3/4	2	1	0				p										
164	157	470	488	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1930		articStaccatoBelow									
164	157	469	487	0.0		1/4	1/4	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>dol.</i>"								
164	157	470	488	0.0		1/2	1/2	Dynamic	3/4	3	1	0				p										
164	157	470	488	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1931									539		
164	157	941/2	977/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1932									539		
164	157	468	486	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1933									538		
164	157	937/2	973/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1934									538		
164	157	469	487	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	1935									538		
164	157	939/2	975/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1936											
164	157	470	488	0.0		1/2	1/2	Dynamic	3/4	4	1	0				p										
164	157	470	488	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1937		articStaccatoAbove									
165	158	471	489	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1938		articStaccatoAbove									
165	158	472	490	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1939		articStaccatoAbove									
165	158	473	491	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1940		articStaccatoAbove									
165	158	471	489	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1941		articStaccatoBelow									
165	158	472	490	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1942		articStaccatoBelow									
165	158	473	491	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1943		articStaccatoBelow									
165	158	471	489	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1944									539		
165	158	943/2	979/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1945									539		
165	158	472	490	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1946									539		
165	158	945/2	981/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1947											
165	158	473	491	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1948									540		
165	158	947/2	983/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1949									540		
165	158	471	489	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1950		articStaccatoAbove									
165	158	472	490	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1951		articStaccatoAbove									
165	158	473	491	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1952		articStaccatoAbove									
166	159	474	492	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1953		articStaccatoAbove									
166	159	475	493	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1954		articStaccatoAbove									
166	159	476	494	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1955		articStaccatoAbove									
166	159	474	492	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1956		articStaccatoBelow									
166	159	475	493	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1957		articStaccatoBelow									
166	159	476	494	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1958		articStaccatoBelow									
166	159	474	492	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1959									540		
166	159	949/2	985/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1960									540		
166	159	475	493	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1961									540		
166	159	951/2	987/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1962											
166	159	476	494	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1963									541		
166	159	953/2	989/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1964									541		
166	159	474	492	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1965		articStaccatoAbove									
166	159	475	493	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1966		articStaccatoAbove									
166	159	476	494	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1967		articStaccatoAbove									
167	160	477	495	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1968											
167	160	478	496	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1969											
167	160	479	497	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1970											
167	160	477	495	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1971											
167	160	478	496	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1972											
167	160	479	497	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1973											
167	160	477	495	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1974									541		
167	160	955/2	991/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1975									541		
167	160	478	496	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1976									541		
167	160	957/2	993/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1977											
167	160	479	497	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1978									542		
167	160	959/2	995/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1979									542		
167	160	477	495	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1980											
167	160	478	496	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1981											
167	160	479	497	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1982											
168	161	480	498	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1983											
168	161	481	499	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1984											
168	161	482	500	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1985											
168	161	480	498	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1986											
168	161	481	499	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1987											
168	161	482	500	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1988											
168	161	480	498	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1989									542		
168	161	961/2	997/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1990									542		
168	161	481	499	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1991									542		
168	161	963/2	999/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1992											
168	161	482	500	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1993									543		
168	161	965/2	1001/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1994									543		
168	161	480	498	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1995											
168	161	481	499	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1996											
168	161	482	500	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1997											
169	162	483	501	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1998											
169	162	484	502	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1999											
169	162	485	503	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2000											
169	162	483	501	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	2001											
169	162	484	502	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2002											
169	162	485	503	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2003											
169	162	483	501	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2004									543		
169	162	967/2	1003/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2005									543		
169	162	484	502	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2006									543		
169	162	969/2	1005/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2007											
169	162	485	503	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2008									544		
169	162	971/2	1007/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2009									544		
169	162	483	501	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2010											
169	162	484	502	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2011											
169	162	485	503	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2012											
170	163	486	504	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2013											
170	163	487	505	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2014											
170	163	488	506	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2015											
170	163	486	504	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	2016											
170	163	487	505	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2017											
170	163	488	506	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2018											
170	163	486	504	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2019									544		
170	163	973/2	1009/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2020									544		
170	163	487	505	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2021									544		
170	163	975/2	1011/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2022											
170	163	488	506	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2023									545		
170	163	977/2	1013/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2024									545		
170	163	486	504	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2025											
170	163	487	505	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2026											
170	163	488	506	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2027											
171	164	489	507	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2028											
171	164	490	508	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2029											
171	164	491	509	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2030											
171	164	489	507	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	2031											
171	164	490	508	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2032											
171	164	491	509	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2033											
171	164	489	507	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2034									545		
171	164	979/2	1015/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2035									545		
171	164	490	508	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2036									545		
171	164	981/2	1017/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2037											
171	164	491	509	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2038									546		
171	164	983/2	1019/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2039									546		
171	164	489	507	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2040											
171	164	490	508	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2041											
171	164	491	509	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2042											
172	165	492	510	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2043											
172	165	493	511	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2044											
172	165	494	512	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2045											
172	165	492	510	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	2046											
172	165	493	511	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2047											
172	165	494	512	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	2048											
172	165	492	510	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2049									546		
172	165	985/2	1021/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2050									546		
172	165	493	511	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2051									546		
172	165	987/2	1023/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2052											
172	165	494	512	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2053									547		
172	165	989/2	1025/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2054									547		
172	165	492	510	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2055											
172	165	493	511	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2056											
172	165	494	512	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2057											
173	166	495	513	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2058											
173	166	496	514	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2059											
173	166	497	515	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2060											
173	166	495	513	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	2061											
173	166	496	514	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	2062											
173	166	497	515	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2063									548		
173	166	995/2	1031/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2064									548		
173	166	495	513	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2065									547		
173	166	991/2	1027/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2066									547		
173	166	496	514	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2067									547		
173	166	993/2	1029/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2068											
173	166	497	515	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2069									549		
173	166	995/2	1031/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2070									549		
173	166	495	513	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2071											
173	166	496	514	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2072											
173	166	497	515	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2073											
174	167	498	516	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2074											
174	167	499	517	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2075											
174	167	500	518	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2076											
174	167	498	516	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2077									548		
174	167	997/2	1033/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2078									548		
174	167	499	517	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2079									548		
174	167	999/2	1035/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2080											
174	167	498	516	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2081									549		
174	167	997/2	1033/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2082									549		
174	167	499	517	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2083									549		
174	167	999/2	1035/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2084											
174	167	500	518	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2085									550		
174	167	1001/2	1037/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2086									550		
174	167	498	516	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2087											
174	167	499	517	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2088											
174	167	500	518	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2089											
175	168	501	519	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2090											
175	168	502	520	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2091											
175	168	503	521	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2092											
175	168	503	521	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	2093									551		
175	168	1007/2	1043/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	2094									551		
175	168	501	519	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2095									550		
175	168	1003/2	1039/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2096									550		
175	168	502	520	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2097									550		
175	168	1005/2	1041/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2098											
175	168	503	521	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2099									552		
175	168	1007/2	1043/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2100									552		
175	168	501	519	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2101											
175	168	502	520	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2102											
175	168	503	521	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	2103											
176	169	504	522	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	2104											
176	169	505	523	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	2105											
176	169	506	524	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	2106											
176	169	504	522	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	2107									551		
176	169	1009/2	1045/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	2108									551		
176	169	505	523	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	2109									551		
176	169	1011/2	1047/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	2110											
176	169	504	522	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	2111									552		
176	169	1009/2	1045/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	2112									552		
176	169	505	523	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	2113									552		
176	169	1011/2	1047/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	2114											
176	169	506	524	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	2115									553		
176	169	1013/2	1049/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	2116									553		
176	169	504	522	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	2117											
176	169	505	523	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	2118											
