mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
356	356	1420	1420	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	5076							589		
356	356	2841/2	2841/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	5077									
356	356	1421	1421	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	5078		articStaccatoAbove							
356	356	2843/2	2843/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	5079		articStaccatoAbove							
356	356	1422	1422	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	5080							590		
356	356	1423	1423	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	5081									
356	356	1420	1420	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	5082							591		
356	356	2841/2	2841/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	5083									
356	356	1421	1421	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	5084		articStaccatoAbove							
356	356	2843/2	2843/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	5085		articStaccatoAbove							
356	356	1422	1422	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	5086									
356	356	1423	1423	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	5087									
357	357	1424	1424	0.0	0	0	Dynamic	4/4	1	1	0						sf								
357	357	1424	1424	0.0	0	0	Spanner	4/4	1	1	0														37
357	357	1424	1424	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	5088									37
357	357	1427	1427	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	5089		articStaccatoAbove							37
357	357	2855/2	2855/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	5090		articStaccatoAbove							37
357	357	1424	1424	0.0	0	0	Dynamic	4/4	2	1	0						sf								
357	357	1424	1424	0.0	0	0	Spanner	4/4	2	1	0														38
357	357	1424	1424	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	5091									38
357	357	1427	1427	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	5092		articStaccatoAbove							38
357	357	2855/2	2855/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	5093		articStaccatoAbove							38
357	357	1424	1424	0.0	0	0	Dynamic	4/4	3	1	0						sf								
357	357	1424	1424	0.0	0	0	Spanner	4/4	3	1	0														39
357	357	1424	1424	4.0	0	0	Chord	4/4	3	1	1			1	1	5094									39
357	357	1424	1424	0.0	0	0	Dynamic	4/4	4	1	0						sf								
357	357	1424	1424	0.0	0	0	Spanner	4/4	4	1	0														40
357	357	1424	1424	4.0	0	0	Chord	4/4	4	1	1			1	1	5095									40
358	358	1428	1428	0.0	0	0	Spanner	4/4	1	1	0														
358	358	1428	1428	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	5096							592		
358	358	2857/2	2857/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	5097									
358	358	1429	1429	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	5098		articStaccatoAbove							
358	358	2859/2	2859/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	5099		articStaccatoAbove							
358	358	1430	1430	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	5100		articStaccatoAbove							
358	358	1431	1431	0.0	3/4	3/4	StaffText	4/4	1	1	0								<i>poco ritard.</i>						
358	358	1431	1431	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	5101		articStaccatoAbove							
358	358	2863/2	2863/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	5102		articStaccatoAbove							
358	358	1428	1428	0.0	0	0	Spanner	4/4	2	1	0														
358	358	1428	1428	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	5103							593		
358	358	2857/2	2857/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	5104									
358	358	1429	1429	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	5105		articStaccatoAbove							
358	358	2859/2	2859/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	5106		articStaccatoAbove							
358	358	1430	1430	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	5107		articStaccatoBelow							
358	358	1431	1431	0.0	3/4	3/4	StaffText	4/4	2	1	0								<i>poco ritard.</i>						
358	358	1431	1431	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	5108		articStaccatoBelow							
358	358	2863/2	2863/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	5109		articStaccatoBelow							
358	358	1428	1428	0.0	0	0	Spanner	4/4	3	1	0														
358	358	1428	1428	4.0	0	0	Chord	4/4	3	1	1			1	1	5110									
358	358	1428	1428	0.0	0	0	Spanner	4/4	4	1	0														
358	358	1428	1428	4.0	0	0	Chord	4/4	4	1	1			1	1	5111									
359	359	1432	1432	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	5112							594		
359	359	2865/2	2865/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	5113									
359	359	1433	1433	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	5114		articStaccatoAbove							
359	359	2867/2	2867/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	5115		articStaccatoAbove							
359	359	1434	1434	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	5116		articStaccatoAbove							
359	359	1432	1432	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	5117							595		
359	359	2865/2	2865/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	5118									
359	359	1433	1433	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	5119		articStaccatoBelow							
359	359	2867/2	2867/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	5120		articStaccatoBelow							
359	359	1434	1434	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	5121		articStaccatoBelow							
359	359	1432	1432	0.0	0	0	StaffText	4/4	3	1	0								<i>poco ritard.</i>						
359	359	1432	1432	3.0	0	0	Chord	4/4	3	1	3/4			1/2	3/2	5122									
359	359	1435	1435	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	5123		articStaccatoAbove							
359	359	2871/2	2871/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	5124		articStaccatoAbove							
359	359	1432	1432	0.0	0	0	StaffText	4/4	4	1	0								<i>poco ritard.</i>						
359	359	1432	1432	3.0	0	0	Chord	4/4	4	1	3/4			1/2	3/2	5125									
359	359	1435	1435	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	5126		articStaccatoAbove							
359	359	2871/2	2871/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	5127		articStaccatoAbove							
360	360	1439	1439	0.0	3/4	3/4	Dynamic	4/4	1	1	0						p								
360	360	1439	1439	0.0	3/4	3/4	StaffText	4/4	1	1	0								<i>a tempo</i>						
360	360	1439	1439	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	5128		articStaccatoAbove							
360	360	2879/2	2879/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	5129		articStaccatoAbove							
360	360	1439	1439	0.0	3/4	3/4	Dynamic	4/4	2	1	0						p								
360	360	1439	1439	0.0	3/4	3/4	StaffText	4/4	2	1	0								<i>a tempo</i>						
360	360	1439	1439	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	5130		articStaccatoBelow							
360	360	2879/2	2879/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	5131		articStaccatoBelow							
360	360	1436	1436	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	5132							596		
360	360	2873/2	2873/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	5133									
360	360	1437	1437	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	5134		articStaccatoAbove							
360	360	2875/2	2875/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	5135		articStaccatoAbove							
360	360	1438	1438	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	5136		articStaccatoBelow							
360	360	1439	1439	0.0	3/4	3/4	Dynamic	4/4	3	1	0						p								
360	360	1439	1439	0.0	3/4	3/4	StaffText	4/4	3	1	0								<i>a tempo</i>						
360	360	1439	1439	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	5137		articStaccatoBelow							
360	360	2879/2	2879/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	5138		articStaccatoBelow							
360	360	1436	1436	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	5139							597		
360	360	2873/2	2873/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	5140									
360	360	1437	1437	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	5141		articStaccatoAbove							
360	360	2875/2	2875/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	5142		articStaccatoAbove							
360	360	1438	1438	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	5143		articStaccatoAbove							
360	360	1439	1439	0.0	3/4	3/4	Dynamic	4/4	4	1	0						p								
360	360	1439	1439	0.0	3/4	3/4	StaffText	4/4	4	1	0								<i>a tempo</i>						
360	360	1439	1439	0.5	3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	5144		articStaccatoAbove							
360	360	2879/2	2879/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	5145		articStaccatoAbove							
361	361	1440	1440	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	5146							598		
361	361	2881/2	2881/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	5147									
361	361	1441	1441	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	5148		articStaccatoAbove							
361	361	2883/2	2883/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	5149		articStaccatoAbove							
361	361	1442	1442	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	5150							599		
361	361	1443	1443	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	5151									
361	361	1440	1440	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	5152							600		
361	361	2881/2	2881/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	5153									
361	361	1441	1441	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	5154		articStaccatoBelow							
361	361	2883/2	2883/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	5155		articStaccatoBelow							
361	361	1442	1442	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	5156							601		
361	361	1443	1443	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	5157									
361	361	1440	1440	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	5158							602		
361	361	2881/2	2881/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	5159									
361	361	1441	1441	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	5160		articStaccatoBelow							
361	361	2883/2	2883/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	5161		articStaccatoBelow							
361	361	1442	1442	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	5162									
361	361	1443	1443	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	5163									
361	361	1440	1440	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	5164							603		
361	361	2881/2	2881/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	5165									
361	361	1441	1441	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	5166		articStaccatoBelow							
361	361	2883/2	2883/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	5167		articStaccatoBelow							
361	361	1442	1442	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	5168							604		
361	361	1443	1443	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	5169									
362	362	1444	1444	0.0	0	0	StaffText	4/4	1	1	0								<i>cresc.</i>						
362	362	1444	1444	4.0	0	0	Chord	4/4	1	1	1			1	1	5170									
362	362	1444	1444	0.0	0	0	StaffText	4/4	2	1	0								<i>cresc.</i>						
362	362	1444	1444	4.0	0	0	Chord	4/4	2	1	1			1	1	5171									
362	362	1444	1444	0.0	0	0	StaffText	4/4	3	1	0								<i>cresc.</i>						
362	362	1444	1444	4.0	0	0	Chord	4/4	3	1	1			1	1	5172									
362	362	1444	1444	0.0	0	0	StaffText	4/4	4	1	0								<i>cresc.</i>						
362	362	1444	1444	4.0	0	0	Chord	4/4	4	1	1			1	1	5173									
363	363	1448	1448	0.0	0	0	Dynamic	4/4	1	1	0						sf								
363	363	1448	1448	0.0	0	0	Dynamic	4/4	1	1	0						p								
363	363	1448	1448	4.0	0	0	Chord	4/4	1	1	1			1	1	5174									
363	363	1448	1448	0.0	0	0	Dynamic	4/4	2	1	0						sf								
363	363	1448	1448	0.0	0	0	Dynamic	4/4	2	1	0						p								
363	363	1448	1448	4.0	0	0	Chord	4/4	2	1	1			1	1	5175									
363	363	1448	1448	4.0	0	0	Chord	4/4	3	1	1			1	1	5176									
363	363	1448	1448	0.0	0	0	Dynamic	4/4	4	1	0						sf								
363	363	1448	1448	0.0	0	0	Dynamic	4/4	4	1	0						p								
363	363	1448	1448	0.0	0	0	Dynamic	4/4	4	1	0						p								
363	363	1448	1448	0.0	0	0	Dynamic	4/4	4	1	0						sf								
363	363	1448	1448	4.0	0	0	Chord	4/4	4	1	1			1	1	5177									
364	364	1452	1452	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	5178							605		
364	364	1455	1455	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	5179							605		
364	364	5821/4	5821/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	5180							605		
364	364	2911/2	2911/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	5181							605		
364	364	5823/4	5823/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	5182									
364	364	1452	1452	3.0	0	0	Chord	4/4	2	1	3/4			1/2	3/2	5183							606		
364	364	1455	1455	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	5184							606		
364	364	5821/4	5821/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	5185							606		
364	364	2911/2	2911/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	5186							606		
364	364	5823/4	5823/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	5187									
364	364	1452	1452	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	5188							607		
364	364	1454	1454	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	5189							607		
364	364	1455	1455	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	5190									
364	364	1452	1452	4.0	0	0	Chord	4/4	4	1	1			1	1	5191									
365	365	1456	1456	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	5192							608		
365	365	2915/2	2915/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	5193									
365	365	1458	1458	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	5194									
365	365	1459	1459	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	5195									
365	365	1456	1456	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	5196							609		
365	365	2915/2	2915/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	5197									
365	365	1458	1458	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	5198							610		
365	365	2917/2	2917/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	5199							610		
365	365	1459	1459	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	5200							610		
365	365	2919/2	2919/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	5201									
365	365	1456	1456	1.5	0	0	Chord	4/4	3	1	3/8			1/4	3/2	5202							611		
365	365	2915/2	2915/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	5203							611		
365	365	1458	1458	0.5	1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	5204							611		
365	365	2917/2	2917/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	5205							611		
365	365	1459	1459	0.5	3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	5206							611		
365	365	2919/2	2919/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	5207									
365	365	1456	1456	3.0	0	0	Chord	4/4	4	1	3/4			1/2	3/2	5208							612		
365	365	1459	1459	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	5209									
366	366	1460	1460	0.0	0	0	StaffText	4/4	1	1	0								<i>cresc.</i>						
366	366	1460	1460	4.0	0	0	Chord	4/4	1	1	1			1	1	5210									
366	366	1460	1460	0.0	0	0	StaffText	4/4	2	1	0								<i>cresc.</i>						
366	366	1460	1460	4.0	0	0	Chord	4/4	2	1	1			1	1	5211									
366	366	1460	1460	0.0	0	0	StaffText	4/4	3	1	0								<i>cresc.</i>						
366	366	1460	1460	4.0	0	0	Chord	4/4	3	1	1			1	1	5212									
366	366	1460	1460	0.0	0	0	StaffText	4/4	4	1	0								<i>cresc.</i>						
366	366	1460	1460	4.0	0	0	Chord	4/4	4	1	1			1	1	5213									
367	367	1464	1464	0.0	0	0	Dynamic	4/4	1	1	0						f								
367	367	1464	1464	3.0	0	0	Chord	4/4	1	1	3/4			1/2	3/2	5214							613		
367	367	1467	1467	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	5215							613		
367	367	2935/2	2935/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	5216									
367	367	1464	1464	0.0	0	0	Dynamic	4/4	2	1	0						f								
367	367	1464	1464	4.0	0	0	Chord	4/4	2	1	1			1	1	5217									
367	367	1464	1464	0.0	0	0	Dynamic	4/4	3	1	0						f								
367	367	1464	1464	4.0	0	0	Chord	4/4	3	1	1			1	1	5218									
367	367	1464	1464	0.0	0	0	Dynamic	4/4	4	1	0						f								
367	367	1464	1464	4.0	0	0	Chord	4/4	4	1	1			1	1	5219									
368	368	1468	1468	0.0	0	0	Dynamic	4/4	1	1	0						p								
368	368	1468	1468	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	5220									
368	368	1470	1470	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12			1/8	2/3	5221									
368	368	4411/3	4411/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12			1/8	2/3	5222									
368	368	4412/3	4412/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12			1/8	2/3	5223									
368	368	1471	1471	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	5224									
368	368	4414/3	4414/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	5225									
368	368	4415/3	4415/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	5226									
368	368	1468	1468	0.0	0	0	Dynamic	4/4	2	1	0						p								
368	368	1468	1468	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	5227									
368	368	1468	1468	0.0	0	0	Dynamic	4/4	3	1	0						p								
368	368	1468	1468	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	5228									
368	368	1468	1468	0.0	0	0	Dynamic	4/4	4	1	0						p								
368	368	1468	1468	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	5229									
369	369	1472	1472	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	5230									
369	369	4417/3	4417/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12			1/8	2/3	5231									
369	369	4418/3	4418/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12			1/8	2/3	5232									
369	369	1473	1473	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12			1/8	2/3	5233									
369	369	4420/3	4420/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12			1/8	2/3	5234									
369	369	4421/3	4421/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12			1/8	2/3	5235									
369	369	1474	1474	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	5236									
369	369	4423/3	4423/3	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12			1/8	2/3	5237									
369	369	4424/3	4424/3	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12			1/8	2/3	5238									
369	369	1475	1475	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12			1/8	2/3	5239									
369	369	4426/3	4426/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12			1/8	2/3	5240									
369	369	4427/3	4427/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12			1/8	2/3	5241									
369	369	4423/3	4423/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12			1/8	2/3	5242									
369	369	4424/3	4424/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12			1/8	2/3	5243									
369	369	1475	1475	0.3333333333333333	3/4	3/4	Chord	4/4	4	1	1/12			1/8	2/3	5244									
369	369	4426/3	4426/3	0.3333333333333333	5/6	5/6	Chord	4/4	4	1	1/12			1/8	2/3	5245									
369	369	4427/3	4427/3	0.3333333333333333	11/12	11/12	Chord	4/4	4	1	1/12			1/8	2/3	5246									
370	370	4435/3	4435/3	0.0	7/12	7/12	Dynamic	4/4	1	1	0						p								
370	370	4435/3	4435/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12			1/8	2/3	5247									
370	370	4436/3	4436/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12			1/8	2/3	5248									
370	370	1479	1479	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	5249									
370	370	4438/3	4438/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	5250									
370	370	4439/3	4439/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	5251									
370	370	1477	1477	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	5252									
370	370	1476	1476	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	5253									
370	370	1477	1477	0.0	1/4	1/4	Dynamic	4/4	3	1	0						fp								
370	370	1477	1477	0.0	1/4	1/4	Dynamic	4/4	3	1	0						fp								
370	370	1477	1477	2.0	1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	5254									
370	370	1476	1476	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	5255									
370	370	1477	1477	0.0	1/4	1/4	Dynamic	4/4	4	1	0						fp								
370	370	1477	1477	2.0	1/4	1/4	Chord	4/4	4	1	1/2			1/2	1	5256									
371	371	1480	1480	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	5257									
371	371	4441/3	4441/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12			1/8	2/3	5258									
371	371	4442/3	4442/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12			1/8	2/3	5259									
371	371	1481	1481	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12			1/8	2/3	5260									
371	371	4444/3	4444/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12			1/8	2/3	5261									
371	371	4445/3	4445/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12			1/8	2/3	5262									
371	371	1482	1482	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	5263									
371	371	4447/3	4447/3	0.3333333333333333	7/12	7/12	Chord	4/4	3	1	1/12			1/8	2/3	5264									
371	371	4448/3	4448/3	0.3333333333333333	2/3	2/3	Chord	4/4	3	1	1/12			1/8	2/3	5265									
371	371	1483	1483	0.3333333333333333	3/4	3/4	Chord	4/4	3	1	1/12			1/8	2/3	5266									
371	371	4450/3	4450/3	0.3333333333333333	5/6	5/6	Chord	4/4	3	1	1/12			1/8	2/3	5267									
371	371	4451/3	4451/3	0.3333333333333333	11/12	11/12	Chord	4/4	3	1	1/12			1/8	2/3	5268									
371	371	4447/3	4447/3	0.3333333333333333	7/12	7/12	Chord	4/4	4	1	1/12			1/8	2/3	5269									
371	371	4448/3	4448/3	0.3333333333333333	2/3	2/3	Chord	4/4	4	1	1/12			1/8	2/3	5270									
371	371	1483	1483	0.3333333333333333	3/4	3/4	Chord	4/4	4	1	1/12			1/8	2/3	5271									
371	371	4450/3	4450/3	0.3333333333333333	5/6	5/6	Chord	4/4	4	1	1/12			1/8	2/3	5272									
371	371	4451/3	4451/3	0.3333333333333333	11/12	11/12	Chord	4/4	4	1	1/12			1/8	2/3	5273									
372	372	4459/3	4459/3	0.0	7/12	7/12	Dynamic	4/4	1	1	0						p								
372	372	4459/3	4459/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12			1/8	2/3	5274									
372	372	4460/3	4460/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12			1/8	2/3	5275									
372	372	1487	1487	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	5276									
372	372	4462/3	4462/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12			1/8	2/3	5277									
372	372	4463/3	4463/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12			1/8	2/3	5278									
372	372	1485	1485	0.0	1/4	1/4	Dynamic	4/4	2	1	0						fp								
372	372	1485	1485	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	5279									
372	372	1484	1484	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	5280									
372	372	1485	1485	0.0	1/4	1/4	Dynamic	4/4	3	1	0						fp								
372	372	1485	1485	2.0	1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	5281									
372	372	1484	1484	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	5282									
372	372	1485	1485	0.0	1/4	1/4	Dynamic	4/4	4	1	0						fp								
372	372	1485	1485	2.0	1/4	1/4	Chord	4/4	4	1	1/2			1/2	1	5283									
373	373	1488	1488	0.3333333333333333	0	0	Chord	4/4	1	1	1/12			1/8	2/3	5284									
373	373	4465/3	4465/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12			1/8	2/3	5285									
373	373	4466/3	4466/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12			1/8	2/3	5286									
373	373	1489	1489	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12			1/8	2/3	5287									
373	373	4468/3	4468/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12			1/8	2/3	5288									
373	373	4469/3	4469/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12			1/8	2/3	5289									
373	373	1490	1490	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12			1/8	2/3	5290									
373	373	4471/3	4471/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12			1/8	2/3	5291									
373	373	4472/3	4472/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12			1/8	2/3	5292									
373	373	1491	1491	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12			1/8	2/3	5293									
